ID	Raff_UFBP	Apo_UFBP	median_root2tip	min_raff_root2tip	raff_brlen	raff_dist2root	min_apo_root2tip	apo_brlen	raff_apo_nomophyly
496	37	NA	0.215169753	0.426892299	0.017313142	8	NA	NA	NA
497	30	NA	0.308882659	0.561267548	0.000363058	6	NA	NA	NA
498	11	NA	0.212720422	0.386113801	0.005411191	6	NA	NA	NA
500	17	40	0.211267051	0.539859957	0.002251292	6	0.552006696	0.018645185	N
502	24	24	0.56457883	0.862496955	0.009265312	8	1.289417062	0.009265312	Y
503	18	32	0.702855389	0.913480781	0.000584137	5	9.056364083	0.261296019	N
506	81	81	0.186584054	0.355936405	0.0128595	8	0.384572143	0.0128595	Y
507	67	67	0.219327067	0.686724928	0.04011871	6	0.653786776	0.04011871	Y
508	16	100	0.232171997	0.498673623	0.006437196	5	0.600818387	0.024798818	N
509	16	NA	0.270659639	0.645318972	0.006365419	4	NA	NA	NA
510	100	NA	0.359238043	0.422226716	0.04330538	2	NA	NA	NA
513	67	67	0.218638376	0.344878782	0.036562177	5	0.402131824	0.036562177	Y
514	59	49	0.244266954	0.547025983	0.014379098	4	0.572663586	0.012283478	N
515	79	NA	0.31237072	0.520091138	0.028871637	7	NA	NA	NA
516	93	93	0.166643761	0.448719041	0.041185985	4	0.369916271	0.041185985	Y
517	45	NA	0.366438253	0.569941456	0.061202693	8	NA	NA	NA
518	26	37	0.204132453	0.850298466	0.007656253	7	0.586791252	0.004500041	N
519	40	57	0.212413921	0.502552657	0.002466207	9	0.433102685	0.016528632	N
520	25	18	0.20476863	0.407829422	0.009609291	7	0.539091391	0.003852351	N
521	69	NA	0.260573322	0.446628932	0.022540992	7	NA	NA	NA
522	82	71	0.37345304	0.813052132	0.189669429	8	1.001832724	0.189669429	N
523	77	21	0.307278046	0.556668115	0.047321108	3	2.61097227	0.114272272	N
524	76	NA	0.262608947	0.785240233	0.039902248	7	NA	NA	NA
527	59	52	0.384650594	0.69292764	0.015559076	9	0.775289561	0.01017839	N
528	63	80	0.373563216	0.581510297	0.022971594	9	0.684766521	0.066701444	N
529	98	98	0.290666755	0.669603358	0.087919278	7	0.701869695	0.087919278	Y
530	94	NA	0.41158034	0.578256065	0.039693503	8	NA	NA	NA
531	15	NA	0.245915601	0.468445993	0.009932714	4	NA	NA	NA
532	99	99	0.22887989	0.399617743	0.055224721	3	0.429229762	0.055224721	Y
535	66	NA	0.320279705	0.643840227	0.025795806	7	NA	NA	NA
536	82	82	0.256528551	0.575910832	0.037486595	7	0.526383742	0.037486595	Y
539	22	NA	0.334018316	0.868565814	0.007898761	3	NA	NA	NA
540	56	NA	0.391704727	0.831126952	0.042428441	4	NA	NA	NA
541	63	NA	0.190752005	0.528363955	0.01091787	3	NA	NA	NA
543	31	NA	0.242729078	0.606889045	0.005778725	3	NA	NA	NA
545	64	64	0.327675537	0.641053076	0.072266774	5	0.726203742	0.072266774	Y
547	66	66	0.16175401	0.485151808	0.036870119	5	0.496425106	0.036870119	Y
548	34	60	0.453247966	0.93398234	0.016222737	4	0.738102256	0.016567936	N
549	33	NA	0.378290693	0.759423751	0.037041352	7	NA	NA	NA
551	22	25	0.267711104	0.493578156	2.86E-06	10	0.503736088	0.006824238	N
553	30	63	0.213171219	0.496610839	0.002404888	9	0.466788371	0.01118234	N
555	86	87	0.263481591	0.40209855	0.021750811	7	0.691982879	0.022248511	N
558	93	73	0.225661229	0.421059555	0.055881491	6	0.411517052	0.051958317	N
559	61	61	0.355877278	0.719428666	0.086932672	2	0.59422816	0.03347664	N
560	92	92	0.314736741	0.701841017	0.052612967	8	0.554725419	0.052612967	Y
561	53	NA	0.34541754	0.635557178	0.008602701	6	NA	NA	NA
563	65	89	0.386971912	0.834181161	0.053366836	12	1.102285814	0.029046696	N
565	40	NA	0.245381802	0.389730613	0.007347469	7	NA	NA	NA
566	84	84	0.307773602	0.641738956	0.044432107	8	0.938137811	0.044432107	Y
567	32	31	0.286802033	0.621819383	0.011830124	6	0.940422964	0.014931876	N
569	100	39	0.30328145	0.454432451	0.03916439	2	0.554058917	0.009976694	N
574	63	63	0.301848471	0.62183953	0.028792537	10	0.871435007	0.028792537	Y
576	11	26	0.284768671	0.761013169	0.00139744	6	0.822277806	0.022725288	N
579	87	87	0.346489248	0.620588195	0.072876037	11	0.750863494	0.072876037	Y
580	22	78	0.248440968	0.602144145	0.006835256	6	0.484170505	0.034177628	N
583	94	94	0.275304142	0.609521573	0.041674749	9	0.470225527	0.041674749	Y
584	48	48	0.294843558	0.556746692	0.021350287	4	0.550159984	0.021350287	Y
586	61	47	0.196197253	0.320885599	0.008806564	6	0.458048938	0.017124112	N
588	91	74	0.475539858	0.785428616	0.087662341	8	0.761491668	0.020789065	N
592	32	32	0.207440679	0.536035919	0.028762975	5	0.48826533	0.028762975	Y
593	33	59	0.348017314	0.561108803	0.013784908	7	0.692850866	0.023140491	N
594	79	NA	0.265878305	0.474719376	0.017684396	2	NA	NA	NA
596	69	69	0.338535795	0.588752583	0.042622043	7	0.570535781	0.042622043	Y
597	46	NA	0.301665825	0.765258409	0.011573587	8	NA	NA	NA
598	64	NA	0.283063564	0.431383619	0.05500668	9	NA	NA	NA
599	51	NA	0.292101313	0.589314267	0.010861492	8	NA	NA	NA
600	55	NA	0.298460719	0.629624822	0.035836678	10	NA	NA	NA
601	23	20	0.356930638	0.567204224	0.028666453	7	0.850244066	0.0149928	N
602	45	NA	0.306203859	0.702435399	0.019961295	5	NA	NA	NA
603	22	45	0.249837372	0.420087696	0.011443129	7	0.465651272	0.030342334	N
604	79	NA	0.308404019	0.5646907	0.025863066	6	NA	NA	NA
605	50	NA	0.257717871	0.521412206	0.014775985	8	NA	NA	NA
606	36	68	0.407879292	0.516262229	0.011409397	4	0.599361177	0.026951574	N
608	17	19	0.428157273	0.722962841	0.009741629	6	0.870960319	2.10E-06	N
609	72	72	0.225525361	0.489160406	0.023797536	7	0.43187793	0.023797536	Y
610	94	NA	0.381364193	0.506277064	0.056549711	3	NA	NA	NA
611	76	76	0.257411762	0.674309995	0.032617936	7	0.726994091	0.032617936	Y
612	37	NA	0.2192213	0.581466124	0.046545796	6	NA	NA	NA
613	70	NA	0.35606027	0.579434227	0.019408146	3	NA	NA	NA
614	31	NA	0.467464824	0.827469207	0.047976238	4	NA	NA	NA
615	34	NA	0.273923128	0.654724115	0.017856842	6	NA	NA	NA
617	67	16	0.338284098	0.968449351	0.050020656	8	0.737593298	0.017036974	N
619	57	NA	0.224412264	0.436747325	0.02421703	8	NA	NA	NA
620	45	45	0.423612661	0.657204416	2.14E-06	7	0.73365832	2.14E-06	Y
621	28	41	0.403080015	0.529987023	0.007400759	8	0.598367875	0.009830897	N
622	49	NA	0.334169067	0.566530651	0.021681918	7	NA	NA	NA
623	78	NA	0.531912312	0.991973459	0.093465804	7	NA	NA	NA
624	72	72	0.27471145	0.557495189	0.04345964	9	0.706820838	0.04345964	Y
626	46	64	0.327336501	10.24664543	0.238851068	6	1.005214171	0.021818123	N
627	98	NA	0.235721199	0.270872992	0.026083694	2	NA	NA	NA
628	57	NA	0.303165657	0.357670389	0.034849417	7	NA	NA	NA
629	30	NA	0.384269313	0.760473825	0.05067582	5	NA	NA	NA
631	40	NA	0.4337114	0.646763772	0.022227994	5	NA	NA	NA
632	77	NA	0.271726252	0.600414582	0.053222908	3	NA	NA	NA
634	45	100	0.384969126	0.625255901	0.041448931	6	0.879496488	0.044467825	N
